word,sentiment
acıklı,negative
taklacılık,negative
gözü kaymak,negative
vicdansızcasına,negative
düşüncesizlik,negative
başını yemek,negative
pisboğazlık,negative
ortalığı kırıp geçirmek,negative
moratoryum,negative
olupbittiye getirmek,negative
kazık,negative
fakirlik,negative
nezif,negative
sulantı,negative
batakçı,negative
tinerci,negative
nezle,negative
şirpençe,negative
cukkayı yutmak,negative
nezetmek,negative
avare olmak,negative
el tutmak,negative
ayağına dolanmak,negative
burkuntu,negative
alçaltıcı,negative
kabir suali,negative
dara gelmek,negative
matiz,negative
nevazil,negative
kanlısı olmak,negative
soğuk duş etkisi yapmak,negative
demoralize olmak,negative
bunlu,negative
terzil,negative
sınıfta kalmak,negative
miyavlatmak,negative
kıçtan bacaklı,negative
zatürre,negative
sıskası çıkmak,negative
kesatlık,negative
horoz kafalı,negative
karnaval maskarası,negative
zafiyet,negative
damgalı,negative
muhannet,negative
biteviyelik,negative
çangırdamak,negative
kısmeti bağlanmak,negative
yılan hikâyesi,negative
boğuntu,negative
ayağına kira istemek,negative
tahrif etmek,negative
acı görmek,negative
matuh,negative
allak bullak olmak,negative
huzursuzluk,negative
gözünden sürmeyi çalmak,negative
biçare olmak,negative
hırsıza yol göstermek,negative
yüzünü kızdırmak,negative
acımak,negative
ufku daralmak,negative
fettanca,negative
teneşirlik,negative
marazlanmak,negative
taş kalpli,negative
zevale yüz tutmak,negative
merhamet,negative
güzaf,negative
inildemek,negative
hengame,negative
kemiğini kurutmak,negative
uygunsuz kadın,negative
fiştekleme,negative
hınzırcasına,negative
söylenti üretmek,negative
eski hayratı da berbat etmek,negative
vahamet kesbetmek,negative
rahmet okutmak,negative
icbar etmek,negative
holiganlık,negative
aval,negative
alçacık dağları ben yarattım demek,negative
savaş açmak,negative
küskütük,negative
boğaz olmak,negative
setretmek,negative
çekip vurmak,negative
eçhel,negative
tepelemek,negative
cehennem azabı,negative
dumanı tepesinden çıkmak,negative
aldırış etmemek,negative
nefes darlığı çekmek,negative
cayırtıyı basmak,negative
matah,negative
kurşun dokunmak,negative
eli cüzdanına gitmemek,negative
dünya yüzü görmemek,negative
nörotik karakter,negative
maraza aramak,negative
tohuma kaçmak,negative
sol tarafından kalkmak,negative
huysuzluk etmek,negative
kudurmak,negative
mecburcu,negative
tavır takınmak,negative
kolera,negative
örfi idare,negative
dallama,negative
ağılı,negative
adamsız,negative
vın,negative
nankörleşmek,negative
körüklemek,negative
kıvırmak,negative
hımbıl,negative
karışma,negative
yumruk yumruğa gelmek,negative
dokuz ayın çarşambası bir araya gelmek,negative
pintilik,negative
kulak arkası etmek,negative
kışkırtmacı,negative
bezmek,negative
havsalasına sığmamak,negative
gaflete düşmek,negative
zombileşmek,negative
dipsiz doruksuz,negative
gurbet ele düşmek,negative
terketmek,negative
felaketzede,negative
benzinde kan kalmamak,negative
fakirleşmek,negative
elifi mertek sanmak,negative
hem nalına hem mıhına,negative
kokoz,negative
muğlâk,negative
iğneli fıçı,negative
aksi aksi,negative
kokot,negative
ismetsiz,negative
ölüsü ortada kalmak,negative
sap derken saman demek,negative
bencil olmak,negative
zecrî tedbir,negative
sonradan görmüşlük,negative
eline ayağına kapanmak,negative
geir dönmek,negative
fosilleşmek,negative
oyun yapmak,negative
hunharca,negative
kına yakmak,negative
kıl kalmak,negative
sermaye,negative
karmakarış,negative
bacağına geçirmek,negative
leke sürmek,negative
garibine gitmek,negative
divaneye dönmek,negative
ölüm sükutu,negative
meraklanmak,negative
demarke olmak,negative
kandilli,negative
istihkar etmek,negative
heder etmek,negative
odun gibi,negative
çölleştirilmek,negative
kulak tırmalayıcı,negative
haleldar etmek,negative
hengâme,negative
küstahlık etmek,negative
rahatsız,negative
usançlık,negative
bir pula satmak,negative
laf dokundurmak,negative
çürük tahtaya basmak,negative
gözü görmez olmak,negative
ilgisizce,negative
karamsarlaşmak,negative
sömürü,negative
yüzü görmemek,negative
köstek,negative
cevapsız,negative
cin damarına basmak,negative
dağlara düşmek,negative
ümüğünü sıkmak,negative
şansız,negative
lakırtıyı ezip büzmek,negative
gâvur ölüsü gibi,negative
cinsel taciz,negative
hodkâm,negative
babadan kalma,negative
efkârlanmak,negative
kokak,negative
ayran budalası,negative
fışlamak,negative
ağzını burnunu parçalamak,negative
vukufsuz,negative
sırtından bıçaklamak,negative
kurcalamak,negative
nazlanmak,negative
şamar,negative
düzmecilik,negative
sinir küpü olmak,negative
tehditkâr,negative
soyguncu,negative
peçelemek,negative
nalân,negative
kaba saba,negative
ezilip büzülmek,negative
kabaşiş,negative
yolsuz yöntemsiz,negative
kısıtlı,negative
aptallık etmek,negative
kâhyalık etmek,negative
eşekoğlueşek,negative
aklı bir karış yukarıda olmak,negative
gacırtılı,negative
inzibatsız,negative
aktüalitesini kaybetmek,negative
endişeli,negative
yedekte kalmak,negative
yumruklamak,negative
yerlere geçmek,negative
söz olmak,negative
feci,negative
insafsızlık etmek,negative
kasvet vermek,negative
eli harama uzanmak,negative
tepişmek,negative
boğazı düğümlenmek,negative
kefenci,negative
yürek tüketmek,negative
taşa tutarak öldürmek,negative
takaza,negative
dilinin belasını çekmek,negative
tersleme,negative
külhanbeylik,negative
tongaya basmak,negative
yağıp gürlemek,negative
zehir zıkkım olsun,negative
rol çalmak,negative
çözülmek,negative
sansürlemek,negative
uçkuruna düşkün olmak,negative
kaybolma,negative
ayaz vurmak,negative
sarılık,negative
cadı gibi,negative
yeraltı dünyası,negative
tavuskuyruğu,negative
yabancı saymak,negative
su korkusu,negative
süründürmek,negative
fena,negative
canına tak demek,negative
falakaya yıkmak,negative
nezarete almak,negative
kakılıp kalmak,negative
yerinme,negative
inkıraz,negative
felç,negative
pireye kızıp yorgan yakmak,negative
fent,negative
gaflet etmek,negative
batırmak,negative
itibarsız,negative
treni kaçırmak,negative
tabansızlık,negative
bedbahtlık,negative
maval,negative
vicdan azabı çekmek,negative
utanma duygusu,negative
doğduğuna pişman olmak,negative
kaltaban,negative
ağzını burnunu çarşamba pazarına çevirmek,negative
kapılgan,negative
fevt,negative
dikenli yol,negative
öfkelendirmek,negative
tembelliği tutmak,negative
recim,negative
parkinson hastalığı,negative
canicesine,negative
cehennem gibi,negative
gözünde şimşekler çakmak,negative
dağbaşı,negative
pesek,negative
kafasının etini yemek,negative
alkol duvarını aşmak,negative
patlama,negative
incinmek,negative
başına geçirmek,negative
dert etmek,negative
inzibati,negative
araları serin olmak,negative
geçimsizleşmek,negative
denizden geçip çayda boğulmak,negative
becerememek,negative
iş çevirmek,negative
demode olmak,negative
tam adamına çatmak,negative
abullabut,negative
sokakta kalmak,negative
geri zekalılık,negative
şizofrenik,negative
kendini beğendirmek,negative
yangına körükle gitmek,negative
zül,negative
tasfiye etmek,negative
ayran delisi,negative
suspus olmak,negative
kara kış,negative
fâni dünya,negative
kudurtucu,negative
yüreği hop hoplamak,negative
kumpas kurmak,negative
arık,negative
pislikçilik,negative
arız,negative
yabana söylemek,negative
kasvet basmak,negative
yolunu bulmak,negative
babasına rahmet okumak,negative
çocuk düşürmek,negative
gaddarlık etmek,negative
kuru hasır üstünde kalmak,negative
yol ayrımına gelmek,negative
oyuna getirmek,negative
ayağının pabucu olamamak,negative
cinayet,negative
hasbi geçmek,negative
yasa gömülmek,negative
suratını ekşitmek,negative
iğrençlik,negative
ölesiye,negative
dalgalanmaya bırakmak,negative
tüyleri ürpermek,negative
beyni karıncalanmak,negative
kafası dumanlı,negative
sille,negative
pirelenme,negative
yorgunu yokuşa sürmek,negative
masraflı,negative
dünyanın kaç köşe olduğunu anlamak,negative
köşe dönmeci,negative
ayaz,negative
silme,negative
başına güneş geçmek,negative
nispet vermek,negative
taş yürekli,negative
siciline işlemek,negative
jeton geç düşmek,negative
elinin tersiyle itmek,negative
caz yapmak,negative
göstermecilik,negative
perva,negative
vebalı,negative
rencide etmek,negative
kamçılamak,negative
bombardıman,negative
maddiyatçı,negative
dehşete kapılmak,negative
arka çevirmek,negative
silik,negative
keyfini kaçırmak,negative
küflü,negative
gözleri şıldır şıldır dönmek,negative
burnunun ucundan ötesini görmemek,negative
müstenkif,negative
kalp sektesi,negative
kırk paralık,negative
feryat figan,negative
skandal,negative
iç güveyisi,negative
tulumbacılık,negative
mağrur,negative
telaş etmek,negative
"armudun sapı var , üzümün çöpü var demek",negative
yarı yolda bırakmak,negative
dayak düşkünü,negative
küsüşmek,negative
katmer kaldırmak,negative
kademsizlik,negative
ulufe vermek,negative
hüküm giymek,negative
mayna,negative
yersiz,negative
perde,negative
sıfatsız,negative
fenersiz yakalanmak,negative
argınlık,negative
ağır söz,negative
serserileşmek,negative
pişman etmek,negative
bayıltıcı,negative
kankaybetmek,negative
tanısızlık,negative
kırılmış,negative
endişeye düşmek,negative
alımsız,negative
acısını içine basmak,negative
yığılıp kalmak,negative
yadestetik,negative
kolit,negative
tevahhuş,negative
kolik,negative
intizamsızlık,negative
burun,negative
buruk,negative
ateşi çıkmak,negative
dehşete düşmek,negative
curcunaya çevirmek,negative
dayatmacı,negative
üstüne oturmak,negative
afyon bağımlısı,negative
beniçincilik,negative
uyuzlu,negative
ibret,negative
narsistlik,negative
asık,negative
eli ağır,negative
pençe,negative
dalgasına taş atmak,negative
pıyrım pıyrım,negative
fena etmek,negative
melul melul,negative
takikardi,negative
hırlı,negative
kolpo,negative
aylak olmak,negative
huyu batsın,negative
çıkkınlaşmak,negative
denaet,negative
kanlı bıçaklı,negative
yalapşap,negative
munkabız,negative
papaza dönmek,negative
karamsar olmak,negative
silah,negative
merakta kalmak,negative
azap,negative
diş göstermek,negative
azar,negative
içini yakmak,negative
ölü sessizliği,negative
aşna fişne,negative
nakıs,negative
müstebitlik,negative
işi savsaklamak,negative
çan çan ötmek,negative
azca,negative
kokoş,negative
ağzına kira istemek,negative
haram etmek,negative
elini yakmak,negative
çok görmek,negative
nakız,negative
yola getirmek,negative
düzenbazlık,negative
zecren,negative
tir tir titremek,negative
soysuzlaştırmak,negative
divane,negative
akıl sır ermemek,negative
bağrış çağrış,negative
mesele,negative
yanlış kapı çalmak,negative
dirsizlik,negative
gözü korkmak,negative
ayağına geçirmek,negative
yapmacık gülüş,negative
gururunu kırmak,negative
nakış,negative
kaskatı kesilmek,negative
arkasına bakmadan kaçmak,negative
eveleme develeme,negative
ettiğiyle kalmak,negative
ağız kavafı,negative
hırbo,negative
velveleye vermek,negative
gariplik basmak,negative
teneşir horozu,negative
vehme kapılmak,negative
fıkır fıkır,negative
canına okumak,negative
dil dökmek,negative
haydamak,negative
meydan dayağı çekmek,negative
burnu kırılmak,negative
kireç gibi olmak,negative
ilca etmek,negative
kaş yapayım derken göz çıkartmak,negative
sıkışıklık,negative
ukala dümbeleği,negative
şivesizlik,negative
kemlik etmek,negative
barutla oynamak,negative
nağme yapmak,negative
niyeti bozuk,negative
tedirgin etmek,negative
adı karışmak,negative
tantana etmek,negative
şetim,negative
bıkkın,negative
küskünleşmek,negative
mum tutturmak,negative
taponcu,negative
baştanımaz,negative
şorolop,negative
ölüm kalım savaşı olmak,negative
hinlik,negative
ciğeri on para etmemek,negative
ayyaşlaşmak,negative
hazımsızca,negative
yatağa düşmek,negative
dili tutulmak,negative
yaftayı yapıştırmak,negative
ayıbını yüzüne vurmak,negative
felç gelmek,negative
kafasından çıkarmak,negative
atıl,negative
tahta göğüs,negative
mukabil,negative
tedirginleşme,negative
ufalanmak,negative
gözleri kararmak,negative
altına etmek,negative
içeride olmak,negative
snop,negative
yersizlik,negative
cüretsizce,negative
mahvetme,negative
sansürlü,negative
saçları iki türlü olmak,negative
zararda olmak,negative
cerahatli,negative
zarara uğramak,negative
kurlağan,negative
hasret gitmek,negative
bağdalamak,negative
karsızlık,negative
ucuza gitmek,negative
vesveseye düşmek,negative
yıldırı,negative
ucunu kaçırmak,negative
suikast,negative
suçlama,negative
fitnelemek,negative
obez,negative
tıpış tıpış yürümek,negative
"al birini , vur ötekine",negative
asık suratlı,negative
palavracı,negative
böbürlenme,negative
sansürcü,negative
ayaklarına kara su inmek,negative
dibini boylamak,negative
sakatlık,negative
çeteleye dönmek,negative
sinir,negative
çoban kulübesinde padişah rüyası görmek,negative
cep yakmak,negative
içinden bir şeyler kopmak,negative
çıkışma,negative
nefsine yedirememek,negative
dışlanmak,negative
akıllanmaz,negative
tehdit etmek,negative
yıldızı barışmamak,negative
gece kuşu,negative
kursaklı,negative
sağgörüsüzlük,negative
yemlemek,negative
gözü su içmemek,negative
sidiklik,negative
mesele olmak,negative
uzun etmek,negative
tecavüz,negative
kadın avcısı,negative
depresif,negative
içine dokunmak,negative
şarlatanlaşmak,negative
inletmek,negative
kıygın,negative
ölüp ölüp dirilmek,negative
tekdüze,negative
yerin dibine girmek,negative
sinsi,negative
dört göz,negative
pis su,negative
hodkam,negative
mızıkçılık etmek,negative
yalama olmak,negative
alabacak,negative
yılan gibi sokmak,negative
sekte vermek,negative
vehme düşmek,negative
yaygaracı,negative
koyun bakışlı,negative
tiritleşmek,negative
adileşmek,negative
şaibe altında tutulmak,negative
duygusuz,negative
kulaktan kulağa,negative
kafa atmak,negative
bir şeye benzememek,negative
kansız,negative
boğunç,negative
matrağa almak,negative
itham,negative
oyuna kurban gitmek,negative
içine kuşku çökmek,negative
sedyelik,negative
uçurum,negative
çelmek,negative
tekme vurmak,negative
taşlı,negative
kuma olmak,negative
tehditkar,negative
katakulliye gelmek,negative
ayak oyununa gelmek,negative
arkası kesilmek,negative
ne idiği belirsiz,negative
